Study_Sample	Species	Downsampling	Companion_Sample	Grouping_Sites	Non_Grouping_Sites	Ratio	Z_Score	P_Val	Significant_Bonferroni	Match
CarOva_2	CarOva	0.025X	CarMyr	10	129	7.1942446043165464	0.14285714285714307	0.44320150318353174	No	FALSE
CarOva_2	CarOva	0.01X	CarCat	10	56	15.151515151515152	1.6666666666666667	0.0477903522728147	No	FALSE
CarOva_2	CarOva	0.01X	CarLac	12	54	18.181818181818183	2.3333333333333335	0.009815328628645339	No	FALSE
CarOva_2	CarOva	0.1X	CarIll	13	666	1.914580265095729	-1.3098591549295775	0.09512174348054697	No	FALSE
CarOva_2	CarOva	0.05X	CarCor	14	327	4.105571847507331	-1.0357142857142858	0.15016772783833696	No	FALSE
CarOva_2	CarOva	0.025X	CarCat	14	125	10.071942446043165	1.285714285714286	0.09927139684333094	No	FALSE
CarOva_2	CarOva	0.05X	CarAqu	15	326	4.398826979472141	-0.9642857142857143	0.16745135054973664	No	FALSE
CarOva_2	CarOva	0.1X	CarAqu	17	662	2.503681885125184	-1.1971830985915495	0.11561759802290057	No	FALSE
CarOva_2	CarOva	0.01X	CarOva	26	40	39.39393939393939	7	1.2798125438858352e-12	Yes	TRUE
CarOva_2	CarOva	0.05X	CarMyr	27	314	7.9178885630498534	-0.10714285714285737	0.45733782387407634	No	FALSE
CarOva_2	CarOva	0.05X	CarPalm	30	311	8.797653958944283	0.10714285714285704	0.4573378238740765	No	FALSE
CarOva_2	CarOva	0.1X	CarCor	31	648	4.565537555228277	-0.8028169014084507	0.21104028590076956	No	FALSE
CarOva_2	CarOva	0.025X	CarLac	33	106	23.741007194244602	6.714285714285714	9.44948408517438e-12	Yes	FALSE
CarOva_2	CarOva	0.05X	CarCat	41	300	12.023460410557185	0.8928571428571427	0.1859668402470888	No	FALSE
CarOva_2	CarOva	0.1X	CarPalm	44	635	6.480117820324007	-0.43661971830985896	0.3311935800206143	No	FALSE
CarOva_2	CarOva	0.05X	CarLac	52	289	15.249266862170089	1.6785714285714282	0.046617799389938507	No	FALSE
CarOva_2	CarOva	0.25X	CarAqu	52	1544	3.258145363408521	-1.0650406504065042	0.14342876733583762	No	FALSE
CarOva_2	CarOva	0.025X	CarOva	57	82	41.007194244604314	13.571428571428571	2.957884528546045e-42	Yes	TRUE
CarOva_2	CarOva	0.25X	CarIll	58	1538	3.634085213032581	-0.9674796747967481	0.16665214856263533	No	FALSE
CarOva_2	CarOva	0.25X	CarCor	71	1525	4.448621553884712	-0.75609756097561	0.22479535210547918	No	FALSE
CarOva_2	CarOva	0.1X	CarCat	75	604	11.045655375552283	0.43661971830985924	0.33119358002061416	No	FALSE
CarOva_2	CarOva	0.5X	CarIll	80	2758	2.8188865398167726	-1.2424242424242422	0.10704003789347655	No	FALSE
CarOva_2	CarOva	0.1X	CarMyr	85	594	12.51840942562592	0.7183098591549297	0.2362831262334858	No	FALSE
CarOva_2	CarOva	0.5X	CarAqu	87	2751	3.06553911205074	-1.1818181818181819	0.11863892593413913	No	FALSE
CarOva_2	CarOva	0.25X	CarPalm	89	1507	5.576441102756892	-0.46341463414634165	0.32153359553212024	No	FALSE
CarOva_2	CarOva	0.1X	CarLac	131	548	19.293078055964656	2.014084507042254	0.022000330921550713	No	FALSE
CarOva_2	CarOva	0.5X	CarCor	141	2697	4.968287526427061	-0.7142857142857143	0.23752526202697646	No	FALSE
CarOva_2	CarOva	0.25X	CarMyr	146	1450	9.147869674185463	0.46341463414634126	0.32153359553212035	No	FALSE
CarOva_2	CarOva	0.5X	CarPalm	153	2685	5.391120507399577	-0.6103896103896105	0.2708018744389914	No	FALSE
CarOva_2	CarOva	0.05X	CarOva	156	185	45.74780058651026	9.107142857142856	4.228999191198432e-20	Yes	TRUE
CarOva_2	CarOva	0.25X	CarCat	181	1415	11.340852130325814	1.0325203252032518	0.1509142155538884	No	FALSE
CarOva_2	CarOva	0.1X	CarOva	283	396	41.67893961708395	6.295774647887326	1.5293423322441174e-10	Yes	TRUE
CarOva_2	CarOva	0.25X	CarLac	291	1305	18.23308270676692	2.821138211382114	0.0023926790396230917	Yes	FALSE
CarOva_2	CarOva	0.5X	CarMyr	294	2544	10.359408033826638	0.6103896103896101	0.2708018744389915	No	FALSE
CarOva_2	CarOva	0.5X	CarCat	318	2520	11.20507399577167	0.8181818181818182	0.2066266877468202	No	FALSE
CarOva_2	CarOva	0.5X	CarLac	499	2339	17.58280479210712	2.385281385281385	0.008533031125176477	No	FALSE
CarOva_2	CarOva	0.25X	CarOva	708	888	44.3609022556391	9.601626016260163	3.9346521173950737e-22	Yes	TRUE
CarOva_2	CarOva	0.5X	CarOva	1266	1572	44.60887949260042	9.025974025974024	8.905190269277414e-20	Yes	TRUE
CarOva_3	CarOva	0.01X	CarAqu	2	73	2.666666666666667	-1.3999999999999997	0.0807566592337711	No	FALSE
CarOva_3	CarOva	0.01X	CarPalm	3	72	4	-0.9999999999999998	0.15865525393145716	No	FALSE
CarOva_3	CarOva	0.01X	CarIll	4	71	5.333333333333334	-0.5999999999999998	0.27425311775007366	No	FALSE
CarOva_3	CarOva	0.01X	CarCor	5	70	6.666666666666667	-0.2	0.42074029056089696	No	FALSE
CarOva_3	CarOva	0.01X	CarCat	6	69	8	0.2	0.42074029056089696	No	FALSE
CarOva_3	CarOva	0.025X	CarIll	6	203	2.8708133971291865	-1.0869565217391306	0.13852801251631008	No	FALSE
CarOva_3	CarOva	0.01X	CarMyr	8	67	10.666666666666668	1	0.15865525393145705	No	FALSE
CarOva_3	CarOva	0.025X	CarAqu	8	201	3.827751196172249	-0.9130434782608697	0.18060983760704194	No	FALSE
CarOva_3	CarOva	0.025X	CarCor	9	200	4.30622009569378	-0.8260869565217392	0.20437738310966705	No	FALSE
CarOva_3	CarOva	0.05X	CarIll	10	359	2.710027100271003	-1.027027027027027	0.15220386891068866	No	FALSE
CarOva_3	CarOva	0.05X	CarAqu	11	358	2.9810298102981028	-0.9729729729729731	0.16528336741704697	No	FALSE
CarOva_3	CarOva	0.01X	CarLac	13	62	17.333333333333336	2.9999999999999996	0.0013498980316300965	Yes	FALSE
CarOva_3	CarOva	0.025X	CarPalm	13	196	6.220095693779904	-0.4782608695652175	0.31623227179736807	No	FALSE
CarOva_3	CarOva	0.05X	CarCor	19	350	5.149051490514905	-0.5405405405405406	0.29441215531582887	No	FALSE
CarOva_3	CarOva	0.05X	CarPalm	19	350	5.149051490514905	-0.5405405405405406	0.29441215531582887	No	FALSE
CarOva_3	CarOva	0.1X	CarAqu	23	678	3.2810271041369474	-1.333333333333333	0.09121121972586793	No	FALSE
CarOva_3	CarOva	0.025X	CarMyr	24	185	11.483253588516746	0.4782608695652174	0.3162322717973681	No	FALSE
CarOva_3	CarOva	0.1X	CarIll	29	672	4.136947218259629	-1.0833333333333333	0.13933024744962208	No	FALSE
CarOva_3	CarOva	0.025X	CarCat	31	178	14.832535885167463	1.0869565217391304	0.13852801251631014	No	FALSE
CarOva_3	CarOva	0.025X	CarLac	33	176	15.789473684210526	1.2608695652173911	0.10367792254341862	No	FALSE
CarOva_3	CarOva	0.01X	CarOva	34	41	45.33333333333333	11.399999999999999	2.0905954217385923e-30	Yes	TRUE
CarOva_3	CarOva	0.05X	CarMyr	39	330	10.569105691056912	0.5405405405405403	0.29441215531582887	No	FALSE
CarOva_3	CarOva	0.1X	CarCor	41	660	5.848787446504993	-0.583333333333333	0.2798344635997059	No	FALSE
CarOva_3	CarOva	0.1X	CarPalm	42	659	5.991440798858773	-0.5416666666666666	0.2940240783484506	No	FALSE
CarOva_3	CarOva	0.25X	CarAqu	49	1697	2.8064146620847654	-1.070063694267516	0.14229531981669932	No	FALSE
CarOva_3	CarOva	0.25X	CarIll	60	1686	3.436426116838488	-0.929936305732484	0.17620203194042916	No	FALSE
CarOva_3	CarOva	0.05X	CarCat	62	307	16.802168021680217	1.783783783783783	0.03722940279644333	No	FALSE
CarOva_3	CarOva	0.1X	CarMyr	68	633	9.700427960057063	0.541666666666667	0.2940240783484505	No	FALSE
CarOva_3	CarOva	0.05X	CarLac	70	299	18.97018970189702	2.216216216216216	0.01333834890460452	No	FALSE
CarOva_3	CarOva	0.1X	CarCat	77	624	10.984308131241084	0.9166666666666669	0.17965866916478537	No	FALSE
CarOva_3	CarOva	0.25X	CarCor	84	1662	4.810996563573884	-0.6242038216560509	0.2662468686949921	No	FALSE
CarOva_3	CarOva	0.025X	CarOva	85	124	40.66985645933015	5.782608695652174	3.6775507068561545e-9	Yes	TRUE
CarOva_3	CarOva	0.25X	CarPalm	101	1645	5.784650630011455	-0.40764331210191085	0.3417677806161834	No	FALSE
CarOva_3	CarOva	0.5X	CarAqu	104	3033	3.315269365635958	-1	0.15865525393145705	No	FALSE
CarOva_3	CarOva	0.5X	CarIll	104	3033	3.315269365635958	-1	0.15865525393145705	No	FALSE
CarOva_3	CarOva	0.1X	CarLac	131	570	18.687589158345222	3.166666666666667	7.709847844699751e-4	Yes	FALSE
CarOva_3	CarOva	0.05X	CarOva	139	230	37.669376693766935	5.945945945945944	1.3743242369729031e-9	Yes	TRUE
CarOva_3	CarOva	0.5X	CarCor	150	2987	4.781638508128785	-0.6678700361010831	0.25210827783002676	No	FALSE
CarOva_3	CarOva	0.25X	CarMyr	165	1581	9.450171821305842	0.40764331210191057	0.3417677806161835	No	FALSE
CarOva_3	CarOva	0.5X	CarPalm	169	2968	5.387312719158432	-0.5306859205776173	0.2978182221068276	No	FALSE
CarOva_3	CarOva	0.25X	CarCat	236	1510	13.516609392898053	1.312101910828025	0.09474287567770702	No	FALSE
CarOva_3	CarOva	0.1X	CarOva	290	411	41.36947218259629	9.791666666666666	6.113183893019333e-23	Yes	TRUE
CarOva_3	CarOva	0.5X	CarMyr	316	2821	10.07331845712464	0.5306859205776172	0.2978182221068277	No	FALSE
CarOva_3	CarOva	0.25X	CarLac	326	1420	18.671248568155786	2.458598726114649	0.006974021027661401	No	FALSE
CarOva_3	CarOva	0.5X	CarCat	428	2709	13.643608543194135	1.3393501805054153	0.09022834990391279	No	FALSE
CarOva_3	CarOva	0.5X	CarLac	540	2597	17.21389862926363	2.1480144404332124	0.01585630415977292	No	FALSE
CarOva_3	CarOva	0.25X	CarOva	725	1021	41.52348224513173	7.5414012738853495	2.324740008128417e-14	Yes	TRUE
CarOva_3	CarOva	0.5X	CarOva	1326	1811	42.269684411858464	7.823104693140795	2.576810449048167e-15	Yes	TRUE
CarPalm_1	CarPalm	0.01X	CarAqu	0	585	0	-1	0.15865525393145705	No	FALSE
CarPalm_1	CarPalm	0.01X	CarOva	0	585	0	-1	0.15865525393145705	No	FALSE
CarPalm_1	CarPalm	0.01X	CarIll	1	584	0.17094017094017094	-0.6000000000000001	0.27425311775007355	No	FALSE
CarPalm_1	CarPalm	0.01X	CarMyr	2	583	0.3418803418803419	-0.2000000000000001	0.4207402905608969	No	FALSE
CarPalm_1	CarPalm	0.025X	CarLac	2	1397	0.14295925661186562	-1.3333333333333333	0.09121121972586785	No	FALSE
CarPalm_1	CarPalm	0.01X	CarLac	3	582	0.5128205128205128	0.19999999999999987	0.420740290560897	No	FALSE
CarPalm_1	CarPalm	0.025X	CarOva	3	1396	0.21443888491779842	-1.1666666666666665	0.12167250457438125	No	FALSE
CarPalm_1	CarPalm	0.01X	CarCor	6	579	1.0256410256410255	1.3999999999999997	0.0807566592337711	No	FALSE
CarPalm_1	CarPalm	0.025X	CarIll	7	1392	0.5003573981415297	-0.4999999999999998	0.308537538725987	No	FALSE
CarPalm_1	CarPalm	0.05X	CarOva	8	2747	0.2903811252268602	-1.269230769230769	0.10217938495690168	No	FALSE
CarPalm_1	CarPalm	0.025X	CarMyr	9	1390	0.6433166547533953	-0.1666666666666666	0.43381616738909634	No	FALSE
CarPalm_1	CarPalm	0.05X	CarIll	10	2745	0.3629764065335753	-1.1153846153846152	0.13234281968567538	No	FALSE
CarPalm_1	CarPalm	0.025X	CarCor	11	1388	0.7862759113652609	0.1666666666666666	0.43381616738909634	No	FALSE
CarPalm_1	CarPalm	0.05X	CarLac	13	2742	0.47186932849364793	-0.8846153846153845	0.1881820531083899	No	FALSE
CarPalm_1	CarPalm	0.025X	CarAqu	15	1384	1.0721944245889923	0.8333333333333334	0.20232838096364303	No	FALSE
CarPalm_1	CarPalm	0.1X	CarOva	15	5320	0.28116213683223995	-1.7586206896551724	0.03932097820976975	No	FALSE
CarPalm_1	CarPalm	0.05X	CarCor	19	2736	0.6896551724137931	-0.42307692307692313	0.3361195693633735	No	FALSE
CarPalm_1	CarPalm	0.1X	CarLac	23	5312	0.4311152764761012	-1.206896551724138	0.11373599292006142	No	FALSE
CarPalm_1	CarPalm	0.1X	CarIll	29	5306	0.5435801312089972	-0.7931034482758621	0.2138587769812523	No	FALSE
CarPalm_1	CarPalm	0.01X	CarCat	30	555	5.128205128205128	10.999999999999998	1.9106595744987133e-28	Yes	FALSE
CarPalm_1	CarPalm	0.05X	CarAqu	30	2725	1.0889292196007259	0.42307692307692274	0.3361195693633736	No	FALSE
CarPalm_1	CarPalm	0.05X	CarMyr	30	2725	1.0889292196007259	0.42307692307692274	0.3361195693633736	No	FALSE
CarPalm_1	CarPalm	0.1X	CarAqu	35	5300	0.6560449859418931	-0.37931034482758613	0.35222870929179406	No	FALSE
CarPalm_1	CarPalm	0.25X	CarLac	39	12550	0.3097942648343792	-1.7313432835820892	0.04169527792692714	No	FALSE
CarPalm_1	CarPalm	0.25X	CarOva	41	12548	0.3256811502105012	-1.6716417910447758	0.04729748937438623	No	FALSE
CarPalm_1	CarPalm	0.1X	CarCor	46	5289	0.8622305529522024	0.37931034482758613	0.35222870929179406	No	FALSE
CarPalm_1	CarPalm	0.1X	CarMyr	51	5284	0.9559512652296157	0.7241379310344829	0.2344905298615753	No	FALSE
CarPalm_1	CarPalm	0.025X	CarCat	54	1345	3.8598999285203717	7.333333333333332	1.1224881271355578e-13	Yes	FALSE
CarPalm_1	CarPalm	0.5X	CarLac	68	22866	0.29650300863346996	-1.5294117647058825	0.06308119887124093	No	FALSE
CarPalm_1	CarPalm	0.5X	CarOva	75	22859	0.3270253771692683	-1.4379084967320264	0.07523000928165689	No	FALSE
CarPalm_1	CarPalm	0.25X	CarIll	86	12503	0.6831360711732465	-0.32835820895522416	0.37132041860667026	No	FALSE
CarPalm_1	CarPalm	0.25X	CarCor	93	12496	0.7387401699896735	-0.11940298507462713	0.4524780482340729	No	FALSE
CarPalm_1	CarPalm	0.25X	CarMyr	101	12488	0.8022877114941617	0.1194029850746268	0.452478048234073	No	FALSE
CarPalm_1	CarPalm	0.25X	CarAqu	102	12487	0.8102311541822225	0.149253731343283	0.44067671164034006	No	FALSE
CarPalm_1	CarPalm	0.05X	CarCat	127	2628	4.609800362976406	7.884615384615383	1.5775288052186216e-15	Yes	FALSE
CarPalm_1	CarPalm	0.5X	CarIll	142	22792	0.6191680474404814	-0.5620915032679737	0.2870268385465753	No	FALSE
CarPalm_1	CarPalm	0.5X	CarAqu	183	22751	0.7979419202930148	-0.026143790849672725	0.48957132446975454	No	FALSE
CarPalm_1	CarPalm	0.5X	CarCor	187	22747	0.8153832737420423	0.026143790849673245	0.4895713244697543	No	FALSE
CarPalm_1	CarPalm	0.5X	CarMyr	204	22730	0.8895090259004099	0.24836601307189582	0.40192561374808017	No	FALSE
CarPalm_1	CarPalm	0.1X	CarCat	232	5103	4.348641049671977	13.206896551724139	4.002881538317271e-40	Yes	FALSE
CarPalm_1	CarPalm	0.25X	CarCat	482	12107	3.8287393756454047	11.492537313432832	7.191224565191576e-31	Yes	FALSE
CarPalm_1	CarPalm	0.01X	CarPalm	543	42	92.82051282051282	216.2	0	Yes	TRUE
CarPalm_1	CarPalm	0.5X	CarCat	901	22033	3.9286648643934767	9.359477124183007	4.006612906708926e-21	Yes	FALSE
CarPalm_1	CarPalm	0.025X	CarPalm	1298	101	92.78055754110078	214.66666666666663	0	Yes	TRUE
CarPalm_1	CarPalm	0.05X	CarPalm	2518	237	91.39745916515426	191.80769230769224	0	Yes	TRUE
CarPalm_1	CarPalm	0.1X	CarPalm	4904	431	91.92127460168697	335.4137931034483	0	Yes	TRUE
CarPalm_1	CarPalm	0.25X	CarPalm	11645	944	92.50139010247041	344.71641791044766	0	Yes	TRUE
CarPalm_1	CarPalm	0.5X	CarPalm	21174	1760	92.32580448242783	274.36601307189545	0	Yes	TRUE
CarPalm_2	CarPalm	0.025X	CarOva	0	898	0	-2.3333333333333335	0.009815328628645339	No	FALSE
CarPalm_2	CarPalm	0.01X	CarMyr	0	392	0	-2.9999999999999996	0.0013498980316300965	No	FALSE
CarPalm_2	CarPalm	0.01X	CarAqu	1	391	0.25510204081632654	-1	0.15865525393145705	No	FALSE
CarPalm_2	CarPalm	0.01X	CarIll	1	391	0.25510204081632654	-1	0.15865525393145705	No	FALSE
CarPalm_2	CarPalm	0.01X	CarOva	1	391	0.25510204081632654	-1	0.15865525393145705	No	FALSE
CarPalm_2	CarPalm	0.025X	CarLac	2	896	0.22271714922048996	-1.0000000000000002	0.158655253931457	No	FALSE
CarPalm_2	CarPalm	0.01X	CarCor	2	390	0.5102040816326531	0.9999999999999997	0.1586552539314571	No	FALSE
CarPalm_2	CarPalm	0.01X	CarLac	2	390	0.5102040816326531	0.9999999999999997	0.1586552539314571	No	FALSE
CarPalm_2	CarPalm	0.025X	CarCor	3	895	0.33407572383073497	-0.33333333333333337	0.3694413401817636	No	FALSE
CarPalm_2	CarPalm	0.025X	CarIll	3	895	0.33407572383073497	-0.33333333333333337	0.3694413401817636	No	FALSE
CarPalm_2	CarPalm	0.025X	CarAqu	4	894	0.4454342984409799	0.3333333333333331	0.3694413401817637	No	FALSE
CarPalm_2	CarPalm	0.05X	CarMyr	4	1924	0.2074688796680498	-1	0.15865525393145705	No	FALSE
CarPalm_2	CarPalm	0.05X	CarOva	4	1924	0.2074688796680498	-1	0.15865525393145705	No	FALSE
CarPalm_2	CarPalm	0.01X	CarCat	4	388	1.0204081632653061	4.999999999999999	2.8665157187919524e-7	Yes	FALSE
CarPalm_2	CarPalm	0.1X	CarOva	5	3788	0.1318217769575534	-2.714285714285714	0.003320942738213319	No	FALSE
CarPalm_2	CarPalm	0.025X	CarMyr	5	893	0.5567928730512249	0.9999999999999999	0.15865525393145705	No	FALSE
CarPalm_2	CarPalm	0.05X	CarIll	5	1923	0.2593360995850622	-0.6666666666666667	0.2524925375469229	No	FALSE
CarPalm_2	CarPalm	0.025X	CarCat	6	892	0.6681514476614699	1.6666666666666665	0.04779035227281471	No	FALSE
CarPalm_2	CarPalm	0.05X	CarLac	6	1922	0.3112033195020747	-0.33333333333333354	0.36944134018176356	No	FALSE
CarPalm_2	CarPalm	0.05X	CarCor	8	1920	0.4149377593360996	0.33333333333333326	0.36944134018176367	No	FALSE
CarPalm_2	CarPalm	0.1X	CarLac	10	3783	0.2636435539151068	-1.2857142857142856	0.09927139684333103	No	FALSE
CarPalm_2	CarPalm	0.05X	CarAqu	11	1917	0.5705394190871369	1.333333333333333	0.09121121972586793	No	FALSE
CarPalm_2	CarPalm	0.1X	CarIll	12	3781	0.3163722646981281	-0.7142857142857144	0.2375252620269765	No	FALSE
CarPalm_2	CarPalm	0.1X	CarAqu	13	3780	0.3427366200896388	-0.428571428571429	0.33411757089762456	No	FALSE
CarPalm_2	CarPalm	0.05X	CarCat	14	1914	0.7261410788381742	2.333333333333333	0.00981532862864535	No	FALSE
CarPalm_2	CarPalm	0.25X	CarOva	15	9414	0.1590836780146357	-1.9375	0.026342126689141463	No	FALSE
CarPalm_2	CarPalm	0.1X	CarMyr	16	3777	0.4218296862641709	0.42857142857142855	0.3341175708976247	No	FALSE
CarPalm_2	CarPalm	0.1X	CarCor	17	3776	0.44819404165568155	0.714285714285714	0.23752526202697655	No	FALSE
CarPalm_2	CarPalm	0.25X	CarMyr	20	9409	0.21211157068618094	-1.3125000000000002	0.09467574302164254	No	FALSE
CarPalm_2	CarPalm	0.1X	CarCat	23	3770	0.6063801740047456	2.428571428571428	0.007579219438719741	No	FALSE
CarPalm_2	CarPalm	0.25X	CarLac	27	9402	0.28635062042634424	-0.4375000000000002	0.33087438804087915	No	FALSE
CarPalm_2	CarPalm	0.25X	CarAqu	28	9401	0.2969561989606533	-0.3125000000000004	0.37733028152984277	No	FALSE
CarPalm_2	CarPalm	0.5X	CarLac	31	17563	0.17619643060134135	-2	0.022750131948179212	No	FALSE
CarPalm_2	CarPalm	0.5X	CarOva	33	17561	0.18756394225304082	-1.8181818181818181	0.03451817399720764	No	FALSE
CarPalm_2	CarPalm	0.25X	CarCor	33	9396	0.34998409163219857	0.31249999999999983	0.377330281529843	No	FALSE
CarPalm_2	CarPalm	0.25X	CarIll	36	9393	0.3818008272351257	0.6874999999999999	0.2458838503802615	No	FALSE
CarPalm_2	CarPalm	0.5X	CarAqu	51	17543	0.2898715471183358	-0.18181818181818196	0.42786270766003576	No	FALSE
CarPalm_2	CarPalm	0.5X	CarCor	53	17541	0.30123905877003526	0	0.5	No	FALSE
CarPalm_2	CarPalm	0.5X	CarMyr	53	17541	0.30123905877003526	0	0.5	No	FALSE
CarPalm_2	CarPalm	0.5X	CarIll	55	17539	0.3126065704217347	0.1818181818181813	0.427862707660036	No	FALSE
CarPalm_2	CarPalm	0.25X	CarCat	71	9358	0.7529960759359423	5.062499999999999	2.068970327016507e-7	Yes	FALSE
CarPalm_2	CarPalm	0.5X	CarCat	140	17454	0.7957258156189609	7.909090909090907	1.2963761625828117e-15	Yes	FALSE
CarPalm_2	CarPalm	0.01X	CarPalm	381	11	97.1938775510204	759	0	Yes	TRUE
CarPalm_2	CarPalm	0.025X	CarPalm	875	23	97.43875278396436	581	0	Yes	TRUE
CarPalm_2	CarPalm	0.05X	CarPalm	1876	52	97.30290456431536	623	0	Yes	TRUE
CarPalm_2	CarPalm	0.1X	CarPalm	3697	96	97.46902188241498	1052.1428571428569	0	Yes	TRUE
CarPalm_2	CarPalm	0.25X	CarPalm	9199	230	97.56071693710892	1146.0625	0	Yes	TRUE
CarPalm_2	CarPalm	0.5X	CarPalm	17178	416	97.63555757644652	1556.8181818181815	0	Yes	TRUE
